paperId,title,author,venue,year,citationCount,url,abstract,embedding
162e2e9ac70702c146c0aa8432e4a6806bb8c42e,Coupling Large Language Models with Logic Programming for Robust and General Reasoning from Text,Zhun Yang,Annual Meeting of the Association for Computational Linguistics,2023,1,https://arxiv.org/abs/2307.07696,"While large language models (LLMs), such as GPT-3, appear to be robust and general, their reasoning ability is not at a level to compete with the best models trained for specific natural language reasoning problems. In this study, we observe that a large language model can serve as a highly effective few-shot semantic parser. It can convert natural language sentences into a logical form that serves as input for answer set programs, a logic-based declarative knowledge representation formalism. The combination results in a robust and general system that can handle multiple question-answering tasks without requiring retraining for each new task. It only needs a few examples to guide the LLM's adaptation to a specific task, along with reusable ASP knowledge modules that can be applied to multiple tasks. We demonstrate that this method achieves state-of-the-art performance on several NLP benchmarks, including bAbI, StepGame, CLUTRR, and gSCAN. Additionally, it successfully tackles robot planning tasks that an LLM alone fails to solve.","[-0.18267178535461426, 0.853123664855957, -0.3350648581981659, -0.20077814161777496, -0.7022640109062195, -0.400911808013916, 0.09293875843286514, -0.08363598585128784, -0.5257025957107544, 0.013560717925429344, 0.5340478420257568, -0.033455830067396164, 0.20128735899925232, -0.05151745304465294, -0.5450358986854553, 0.4416353702545166, -0.7765374779701233, 0.741034746170044, 0.6142662167549133, -0.7876595258712769, -0.46150434017181396, -0.5216976404190063, -0.8065923452377319, 0.29133227467536926, 0.2748686969280243, 0.3529629707336426, -0.11869563907384872, 0.6303160786628723, -0.3608481287956238, 1.1137856245040894, 0.5137178897857666, -0.26851513981819153, 0.24871188402175903, 0.36395516991615295, -0.4472552239894867, -0.340393602848053, 0.24903494119644165, -0.30648794770240784, -0.672427773475647, 0.7977269887924194, -0.2950325608253479, 0.408704936504364, 0.15339817106723785, -0.6068027019500732, -0.3991136848926544, 1.059233546257019, 0.6762802600860596, 0.28162798285484314, 0.26632943749427795, -0.2684822082519531, 1.285960078239441, -0.8152569532394409, 0.5895776152610779, 2.2137622833251953, 0.48601987957954407, 0.8748852610588074, 0.11134012043476105, -0.4245506823062897, 0.592308521270752, 0.032802119851112366, -0.8139734268188477, -0.21482069790363312, -0.2925987243652344, 0.07804403454065323, 1.9223417043685913, -0.7197415232658386, -0.42653292417526245, 0.3254525065422058, 0.0341314859688282, 1.4090620279312134, -0.4204051196575165, -0.7819420695304871, -0.0158648993819952, -0.07949400693178177, 0.49857473373413086, 0.9015346169471741, -0.28433236479759216, -0.17836733162403107, -0.7642273902893066, 0.17516188323497772, 0.25221437215805054, -0.05596946179866791, -0.12788636982440948, -0.23805326223373413, -0.17387671768665314, 0.7632187008857727, 0.3084258735179901, 0.5868047475814819, 0.17198814451694489, 0.7371545433998108, 0.5984870195388794, 0.6517719626426697, -0.4330237805843353, 0.4758177399635315, -0.3902818262577057, 0.3664891719818115, -0.05777110531926155, 0.656417191028595, 0.32877281308174133, 1.1288787126541138, -0.4691096842288971, -0.02917136810719967, -0.7133826613426208, 0.3567023277282715, 1.2286700010299683, -0.09478352963924408, 0.3483390510082245, -1.1470648050308228, 0.7559701204299927, -0.3085780143737793, 0.3900875449180603, -0.3390647768974304, -0.5398188233375549, 0.5722291469573975, -0.029227104038000107, -1.1307271718978882, -0.07416588068008423, -0.11016910523176193, -0.7097665667533875, 1.0248674154281616, -0.2537119686603546, -0.6071702837944031, 0.7661169767379761, 0.18251149356365204, 1.209689736366272, 0.8102498054504395, 0.4622038006782532, 0.14999166131019592, 1.0982409715652466, -0.5070551633834839, -0.5592437386512756, -1.4093127250671387, 0.6393858194351196, 0.6920941472053528, 0.13948242366313934, -0.4307316839694977, -1.4274779558181763, -0.617469072341919, -0.731709361076355, -0.3835175633430481, -0.6599470376968384, 0.005581044591963291, 0.856899619102478, -0.011108284816145897, -0.7749413847923279, 0.4513806998729706, 0.05470164865255356, -0.6950827240943909, 0.25366300344467163, 0.28765854239463806, -0.0008047643350437284, -0.853459358215332, -1.4713994264602661, 0.6564599275588989, 0.8844854235649109, -0.5845636129379272, 0.02351195365190506, -0.1016818955540657, -1.7273229360580444, -0.28599491715431213, 1.0764539241790771, -0.5725477337837219, 1.784515142440796, 0.4255073666572571, -1.5637024641036987, 0.23448655009269714, -0.1256633698940277, -0.351397842168808, 0.21313512325286865, -0.07518639415502548, -0.27152392268180847, -0.0006362349959090352, -0.3427044749259949, 0.743574321269989, -0.11436644941568375, -0.04831209033727646, -0.0027713740710169077, 0.04360032454133034, 0.4380047023296356, -0.25142064690589905, 0.3169853389263153, 1.3102784156799316, -0.6475774049758911, 0.33381733298301697, 0.5019434094429016, 0.6656072735786438, -0.19267266988754272, 0.07375910878181458, -0.0537746325135231, -1.1667622327804565, 0.5222290754318237, 0.014553220942616463, 0.4226982295513153, -0.9118268489837646, -0.41247934103012085, -0.7525414824485779, -0.3694625496864319, -0.35155895352363586, -0.9609140157699585, 0.6297200322151184, -0.3504945933818817, 0.5496875643730164, -0.328188419342041, -0.6152520179748535, 0.069492407143116, 0.18626314401626587, -0.47693100571632385, -0.19381338357925415, 0.29075849056243896, 1.2278473377227783, -1.0777602195739746, -0.2927147150039673, 0.12394725531339645, -0.3964203894138336, -1.0114293098449707, 0.9886029958724976, -1.0617403984069824, 0.03672380745410919, -0.541649341583252, -0.12606394290924072, -0.18826168775558472, 0.231875479221344, 0.5057917237281799, -0.38971298933029175, -0.1858970671892166, 0.5286914706230164, -0.2782980501651764, 1.5864777565002441, -0.21842989325523376, 0.17125439643859863, 0.15117773413658142, -0.666354775428772, 0.06611405313014984, 0.5888277292251587, -0.36301150918006897, -0.5117875933647156, 0.3798290491104126, 0.1316928118467331, -0.5142253041267395, -0.7359047532081604, 0.3070278763771057, 0.3545815646648407, -0.742927610874176, 0.11463946849107742, 0.5107559561729431, -0.7721767425537109, 0.878726601600647, 0.36906296014785767, 1.0889075994491577, 0.35505664348602295, 0.5682505369186401, 0.5426164865493774, 0.42838525772094727, -0.22766654193401337, 0.40665605664253235, 0.5249944925308228, 0.7460503578186035, 1.1070386171340942, 0.5170530676841736, -0.8395971059799194, 0.08003353327512741, 0.12904620170593262, 0.7951735258102417, 1.3485362529754639, 0.037260644137859344, -0.020889773964881897, -0.5644070506095886, -0.5475799441337585, -0.5050238370895386, 0.6039126515388489, -0.17016424238681793, -0.17616797983646393, -0.7257428169250488, -0.7076619267463684, 0.7474762797355652, 0.5892756581306458, 1.3801661729812622, -0.7911081314086914, -0.19156748056411743, -0.24295876920223236, -0.09301011264324188, -0.9256382584571838, -0.07397875189781189, 0.17921416461467743, -0.49165254831314087, -0.3421502113342285, 0.6602385640144348, -0.12473049759864807, 0.036729443818330765, -0.709443211555481, 0.7537540793418884, -0.9536759257316589, -0.4566119611263275, 0.3545262813568115, 0.4632667005062103, -0.5304376482963562, -1.0302222967147827, -0.3409219980239868, -0.05237618461251259, -0.7814713716506958, 0.2624868154525757, 0.7167102694511414, 0.734596848487854, -0.21268369257450104, -0.45751073956489563, -0.043276797980070114, 0.3160898983478546, -0.11640152335166931, 0.5928583145141602, 0.1482626348733902, 0.033847782760858536, -1.3752254247665405, 0.7732707858085632, 0.19819359481334686, -0.5363859534263611, 0.42918848991394043, -0.0018391396151855588, -0.0838257372379303, 0.691656768321991, -0.5787971615791321, -0.5579727292060852, -0.6254138946533203, 0.2172175943851471, -0.03472316265106201, -0.7431966662406921, 0.7401134967803955, -0.033968500792980194, 0.3678152561187744, 0.34174585342407227, 0.2982626259326935, 0.659816563129425, -0.17433659732341766, 0.7203021049499512, -0.8692405223846436, 0.6158149838447571, 0.17390994727611542, 0.22803883254528046, -0.28292691707611084, -0.14869552850723267, -0.6338679790496826, -0.5129713416099548, -0.11388729512691498, -0.26649805903434753, 0.10191533714532852, 0.18132427334785461, -0.5511093735694885, -0.4881038963794708, -0.3237575888633728, -1.0874367952346802, -0.5592575669288635, -0.06575294584035873, -0.5857329368591309, -0.273301362991333, -0.741385281085968, -1.2332795858383179, -0.6256081461906433, -0.3158993721008301, -0.5549386143684387, 0.5719001293182373, 0.3457328975200653, -0.4682900309562683, -0.3326418697834015, 0.26386672258377075, -0.1822167932987213, 0.41422420740127563, -0.35960012674331665, 0.9013482928276062, -0.15695282816886902, -0.09807748347520828, -0.6395707726478577, 0.33126747608184814, 0.15353821218013763, -0.36005571484565735, 0.14931368827819824, -0.3104986250400543, 0.483638197183609, -0.03816702961921692, -0.8924914598464966, 0.04485942795872688, 0.3248925805091858, 0.519058108329773, 0.06881525367498398, -0.31325531005859375, -0.2646316587924957, 1.3200732469558716, -0.4170553684234619, 0.15914787352085114, 0.14365018904209137, 0.7079945206642151, 0.6980710029602051, 0.16548018157482147, 0.13877670466899872, 0.6156308650970459, 0.2543601393699646, 0.09215588867664337, 0.31716060638427734, 0.21785905957221985, -0.34006133675575256, 0.8918561935424805, 0.47471651434898376, 0.4042827785015106, -0.10890790820121765, -1.0707753896713257, 0.4047124683856964, -1.681310772895813, -0.80352783203125, 0.7069820761680603, 0.4107644855976105, 0.48058417439460754, -0.4021698236465454, -0.5000810027122498, -0.48467588424682617, 0.41305574774742126, 0.06200382113456726, -0.48139670491218567, -0.36817869544029236, 0.10143152624368668, 0.15920093655586243, 0.12562882900238037, 0.5278318524360657, -0.5006570816040039, 0.8590494990348816, 14.375739097595215, 0.5789319276809692, 0.34084606170654297, 0.4063589870929718, -0.07413507252931595, 0.18306639790534973, 0.3515309691429138, -0.32634541392326355, -0.9940645694732666, -1.0085712671279907, 1.3773750066757202, 0.04919053614139557, 0.5340421795845032, 0.38203945755958557, 0.5367458462715149, -0.09499199688434601, -0.7972537279129028, 0.31409627199172974, 0.635857880115509, -0.9966239929199219, 0.4100973606109619, -0.16332361102104187, -0.12340788543224335, 0.7394261956214905, 0.35541945695877075, 1.3996994495391846, 0.665374219417572, -0.43739572167396545, 0.6212286353111267, 0.0025434226263314486, 0.5974722504615784, 0.010745723731815815, 0.727811336517334, 0.8300703763961792, -0.9460766315460205, -0.840599775314331, -0.6046369671821594, -0.9431906938552856, 0.14437898993492126, -0.5621075630187988, -0.46815598011016846, -0.2241886854171753, -0.23300902545452118, 0.7528546452522278, 0.07382452487945557, 0.5606197714805603, -0.6673005223274231, 0.0006216323236003518, -0.08160584419965744, -0.2672065198421478, -0.2556056082248688, 0.5421769022941589, 0.40225210785865784, -0.46595245599746704, -0.02145926095545292, 0.48597386479377747, 0.21032413840293884, 0.7198934555053711, -0.4276103377342224, -0.42419061064720154, -0.7978479862213135, -0.2966707646846771, -0.2754840552806854, 0.5231187343597412, 0.6368849277496338, 0.4382965564727783, -0.5406141877174377, -0.11052700877189636, 0.5730200409889221, 0.2743656039237976, -0.43019068241119385, -0.09280906617641449, -0.016636718064546585, -0.61028653383255, 0.09096483141183853, 0.4427785575389862, 0.131572425365448, -0.724791407585144, -0.5210380554199219, -0.39917653799057007, 0.631161093711853, -0.9291744828224182, -0.744120717048645, 0.6655791997909546, 0.16659364104270935, -0.6776975989341736, -0.0015507424250245094, -1.010583758354187, -0.3732045590877533, -0.16268624365329742, -1.2805426120758057, -0.8407857418060303, 0.3014705777168274, -0.19669827818870544, 0.08577843755483627, 0.4361262619495392, 1.266953706741333, -0.40791600942611694, -0.810514509677887, -0.45889678597450256, -0.05258972570300102, 0.29207152128219604, -0.23913080990314484, -0.7546364665031433, 0.24875862896442413, 0.3142778277397156, -0.40866658091545105, 0.2761766016483307, 0.126640185713768, 0.008543680422008038, -1.1746253967285156, -0.6232284307479858, 0.5636925101280212, -0.9751190543174744, -0.5370550751686096, -0.8392953872680664, -0.8493984937667847, 0.6136555075645447, 0.1899930238723755, -0.326007604598999, 0.10322859138250351, -0.232366681098938, -0.5683950185775757, -0.3424227833747864, -1.4892042875289917, 0.35604920983314514, 0.2678183913230896, -0.7507895231246948, -1.181050181388855, 0.23730988800525665, 0.6375091671943665, -1.0882023572921753, -0.453056663274765, -0.09655321389436722, -0.020379547029733658, 0.271287739276886, 1.1974948644638062, -0.36999666690826416, 0.7642857432365417, 0.5708744525909424, -0.029551411047577858, -0.2913261950016022, 0.12599121034145355, -0.4258316159248352, 0.0028742048889398575, 0.28283533453941345, 0.8507987856864929, -0.6815316677093506, -0.08428172767162323, 1.706605315208435, 0.16537030041217804, -0.013424651697278023, -0.7050655484199524, -0.424111008644104, 0.38502463698387146, -0.6866005659103394, 0.09916044026613235, -0.6615716218948364, 0.6487219929695129, 0.2053292691707611, 0.9565557837486267, 1.2175400257110596, -0.26508429646492004, -0.4991445243358612, 0.4688413739204407, -0.06438673287630081, -0.24888765811920166, -0.42400923371315, -0.27771449089050293, -1.1723562479019165, 0.21953558921813965, -0.8650453090667725, 0.8543246984481812, -1.473073124885559, -0.584674596786499, 0.7613382935523987, 0.01128773670643568, 0.6045717000961304, 0.7271120548248291, -0.675094723701477, -0.6243841052055359, -0.7437588572502136, -0.9639832973480225, 0.694301187992096, 0.48163890838623047, -1.1342453956604004, -0.12902839481830597, -0.03126976639032364, -0.18303821980953217, 0.5784767866134644, 0.4576144814491272, -0.2521458864212036, -0.7736807465553284, -1.326101303100586, 0.22036044299602509, 0.2913132607936859, -0.19878242909908295, -0.9240893125534058, 0.9612905383110046, 0.17224840819835663, -0.46403712034225464, 0.054342012852430344, 0.5488938689231873, -1.076514482498169, -0.8588892221450806, 0.2214108258485794, -0.8822434544563293, -0.317487508058548, 0.6899053454399109, -0.29954585433006287, -0.5452869534492493, 0.20646533370018005, 0.020168639719486237, -1.6240936517715454, -0.9635238647460938, 0.07160159945487976, -1.101998209953308, 0.04333740100264549, -0.11041095852851868, 0.2196522057056427, -1.2117434740066528, -0.3854719400405884, 0.17766055464744568, 1.0055146217346191, -0.3563190996646881, 0.6520631313323975, 0.808171808719635, -0.5275347232818604, 0.16802816092967987, -0.07134517282247543, 0.27139517664909363, 0.5544660687446594, 0.5774964094161987, 0.1279142200946808, -0.38610267639160156, 0.5382226705551147, 0.515164852142334, 0.6774364709854126, -0.8754356503486633, 0.10071474313735962, 1.002487301826477, -0.33510294556617737, -0.3097465932369232, 0.8943356871604919, -0.3872958719730377, -1.3417887687683105, 0.6863963603973389, -1.7634742259979248, -0.9977999329566956, -0.8119133710861206, 0.9367140531539917, -0.18369553983211517, -0.36823925375938416, 0.1360761523246765, -0.40273454785346985, 0.47999653220176697, -0.06018444523215294, -0.6218345165252686, 0.8032034039497375, -0.173191100358963, -0.6188119053840637, 0.7691931128501892, 0.2483413815498352, -0.6883130073547363, -0.21576230227947235, -0.36649802327156067, -0.17969773709774017, 0.24643021821975708, 0.06660585105419159, -0.6401770710945129, -0.19142110645771027, 0.5205897092819214, -0.08242348581552505, 0.05610721558332443, -0.026261387392878532, 0.23827670514583588, -0.015401547774672508, 1.4136722087860107, 0.3886106014251709, -0.4195440709590912, -0.4709075093269348, 1.47623610496521, 1.6538630723953247, -1.0721803903579712, 0.2655566334724426, -0.5912507176399231, -0.7815729379653931, 1.2265121936798096, 0.7136638164520264, -0.040073078125715256, 0.5252147912979126, -0.17942948639392853, -0.21628466248512268, -0.07287038862705231, -1.0134108066558838, -0.24636703729629517, 0.24610739946365356, 1.1624773740768433, 0.5078481435775757, 0.06845835596323013, 0.13628339767456055, 1.2353436946868896, 0.2159372866153717, 0.3942379653453827, 0.9235225319862366, 0.6765214204788208, -0.4503115713596344, -0.0659695565700531, 0.13324303925037384, 0.34232762455940247, -0.3118138015270233, -0.25266751646995544, -0.42340317368507385, 1.0145988464355469, 0.1687520444393158, 0.9328951835632324, 0.48710131645202637, 0.2999964654445648, 0.9731475114822388, 0.4219476580619812, 0.5512647032737732, -1.3976891040802002, -0.17235067486763, -0.35320115089416504, -0.19652555882930756, -0.29434236884117126, -0.05217364802956581, -0.7761926651000977, -1.2845828533172607, 0.2671457827091217, 0.5192462205886841, -0.11043301969766617, -0.14387862384319305, 1.2408497333526611, 0.2898721396923065, 0.3699605464935303, -0.8236217498779297, -0.044575244188308716, -0.6978240609169006, -0.9920621514320374, 0.03440233692526817, -0.8556448221206665, -0.475320428609848, -0.1500033140182495, -0.03173422813415527, -0.5567324757575989]"
