category,subcategory,paperId,title,author,venue,year,citationCount,url,abstract,embedding
Human-Robot Interaction,LLM-based Interaction,162e2e9ac70702c146c0aa8432e4a6806bb8c42e,Coupling Large Language Models with Logic Programming for Robust and General Reasoning from Text,Zhun Yang,Annual Meeting of the Association for Computational Linguistics,2023.0,1,https://arxiv.org/abs/2307.07696,"While large language models (LLMs), such as GPT-3, appear to be robust and general, their reasoning ability is not at a level to compete with the best models trained for specific natural language reasoning problems. In this study, we observe that a large language model can serve as a highly effective few-shot semantic parser. It can convert natural language sentences into a logical form that serves as input for answer set programs, a logic-based declarative knowledge representation formalism. The combination results in a robust and general system that can handle multiple question-answering tasks without requiring retraining for each new task. It only needs a few examples to guide the LLM's adaptation to a specific task, along with reusable ASP knowledge modules that can be applied to multiple tasks. We demonstrate that this method achieves state-of-the-art performance on several NLP benchmarks, including bAbI, StepGame, CLUTRR, and gSCAN. Additionally, it successfully tackles robot planning tasks that an LLM alone fails to solve.","[-1.82671785e-01  8.53123665e-01 -3.35064858e-01 -2.00778142e-01
 -7.02264011e-01 -4.00911808e-01  9.29387584e-02 -8.36359859e-02
 -5.25702596e-01  1.35607179e-02  5.34047842e-01 -3.34558301e-02
  2.01287359e-01 -5.15174530e-02 -5.45035899e-01  4.41635370e-01
 -7.76537478e-01  7.41034746e-01  6.14266217e-01 -7.87659526e-01
 -4.61504340e-01 -5.21697640e-01 -8.06592345e-01  2.91332275e-01
  2.74868697e-01  3.52962971e-01 -1.18695639e-01  6.30316079e-01
 -3.60848129e-01  1.11378562e+00  5.13717890e-01 -2.68515140e-01
  2.48711884e-01  3.63955170e-01 -4.47255224e-01 -3.40393603e-01
  2.49034941e-01 -3.06487948e-01 -6.72427773e-01  7.97726989e-01
 -2.95032561e-01  4.08704937e-01  1.53398171e-01 -6.06802702e-01
 -3.99113685e-01  1.05923355e+00  6.76280260e-01  2.81627983e-01
  2.66329437e-01 -2.68482208e-01  1.28596008e+00 -8.15256953e-01
  5.89577615e-01  2.21376228e+00  4.86019880e-01  8.74885261e-01
  1.11340120e-01 -4.24550682e-01  5.92308521e-01  3.28021199e-02
 -8.13973427e-01 -2.14820698e-01 -2.92598724e-01  7.80440345e-02
  1.92234170e+00 -7.19741523e-01 -4.26532924e-01  3.25452507e-01
  3.41314860e-02  1.40906203e+00 -4.20405120e-01 -7.81942070e-01
 -1.58648994e-02 -7.94940069e-02  4.98574734e-01  9.01534617e-01
 -2.84332365e-01 -1.78367332e-01 -7.64227390e-01  1.75161883e-01
  2.52214372e-01 -5.59694618e-02 -1.27886370e-01 -2.38053262e-01
 -1.73876718e-01  7.63218701e-01  3.08425874e-01  5.86804748e-01
  1.71988145e-01  7.37154543e-01  5.98487020e-01  6.51771963e-01
 -4.33023781e-01  4.75817740e-01 -3.90281826e-01  3.66489172e-01
 -5.77711053e-02  6.56417191e-01  3.28772813e-01  1.12887871e+00
 -4.69109684e-01 -2.91713681e-02 -7.13382661e-01  3.56702328e-01
  1.22867000e+00 -9.47835296e-02  3.48339051e-01 -1.14706481e+00
  7.55970120e-01 -3.08578014e-01  3.90087545e-01 -3.39064777e-01
 -5.39818823e-01  5.72229147e-01 -2.92271040e-02 -1.13072717e+00
 -7.41658807e-02 -1.10169105e-01 -7.09766567e-01  1.02486742e+00
 -2.53711969e-01 -6.07170284e-01  7.66116977e-01  1.82511494e-01
  1.20968974e+00  8.10249805e-01  4.62203801e-01  1.49991661e-01
  1.09824097e+00 -5.07055163e-01 -5.59243739e-01 -1.40931273e+00
  6.39385819e-01  6.92094147e-01  1.39482424e-01 -4.30731684e-01
 -1.42747796e+00 -6.17469072e-01 -7.31709361e-01 -3.83517563e-01
 -6.59947038e-01  5.58104459e-03  8.56899619e-01 -1.11082848e-02
 -7.74941385e-01  4.51380700e-01  5.47016487e-02 -6.95082724e-01
  2.53663003e-01  2.87658542e-01 -8.04764335e-04 -8.53459358e-01
 -1.47139943e+00  6.56459928e-01  8.84485424e-01 -5.84563613e-01
  2.35119537e-02 -1.01681896e-01 -1.72732294e+00 -2.85994917e-01
  1.07645392e+00 -5.72547734e-01  1.78451514e+00  4.25507367e-01
 -1.56370246e+00  2.34486550e-01 -1.25663370e-01 -3.51397842e-01
  2.13135123e-01 -7.51863942e-02 -2.71523923e-01 -6.36234996e-04
 -3.42704475e-01  7.43574321e-01 -1.14366449e-01 -4.83120903e-02
 -2.77137407e-03  4.36003245e-02  4.38004702e-01 -2.51420647e-01
  3.16985339e-01  1.31027842e+00 -6.47577405e-01  3.33817333e-01
  5.01943409e-01  6.65607274e-01 -1.92672670e-01  7.37591088e-02
 -5.37746325e-02 -1.16676223e+00  5.22229075e-01  1.45532209e-02
  4.22698230e-01 -9.11826849e-01 -4.12479341e-01 -7.52541482e-01
 -3.69462550e-01 -3.51558954e-01 -9.60914016e-01  6.29720032e-01
 -3.50494593e-01  5.49687564e-01 -3.28188419e-01 -6.15252018e-01
  6.94924071e-02  1.86263144e-01 -4.76931006e-01 -1.93813384e-01
  2.90758491e-01  1.22784734e+00 -1.07776022e+00 -2.92714715e-01
  1.23947255e-01 -3.96420389e-01 -1.01142931e+00  9.88602996e-01
 -1.06174040e+00  3.67238075e-02 -5.41649342e-01 -1.26063943e-01
 -1.88261688e-01  2.31875479e-01  5.05791724e-01 -3.89712989e-01
 -1.85897067e-01  5.28691471e-01 -2.78298050e-01  1.58647776e+00
 -2.18429893e-01  1.71254396e-01  1.51177734e-01 -6.66354775e-01
  6.61140531e-02  5.88827729e-01 -3.63011509e-01 -5.11787593e-01
  3.79829049e-01  1.31692812e-01 -5.14225304e-01 -7.35904753e-01
  3.07027876e-01  3.54581565e-01 -7.42927611e-01  1.14639468e-01
  5.10755956e-01 -7.72176743e-01  8.78726602e-01  3.69062960e-01
  1.08890760e+00  3.55056643e-01  5.68250537e-01  5.42616487e-01
  4.28385258e-01 -2.27666542e-01  4.06656057e-01  5.24994493e-01
  7.46050358e-01  1.10703862e+00  5.17053068e-01 -8.39597106e-01
  8.00335333e-02  1.29046202e-01  7.95173526e-01  1.34853625e+00
  3.72606441e-02 -2.08897740e-02 -5.64407051e-01 -5.47579944e-01
 -5.05023837e-01  6.03912652e-01 -1.70164242e-01 -1.76167980e-01
 -7.25742817e-01 -7.07661927e-01  7.47476280e-01  5.89275658e-01
  1.38016617e+00 -7.91108131e-01 -1.91567481e-01 -2.42958769e-01
 -9.30101126e-02 -9.25638258e-01 -7.39787519e-02  1.79214165e-01
 -4.91652548e-01 -3.42150211e-01  6.60238564e-01 -1.24730498e-01
  3.67294438e-02 -7.09443212e-01  7.53754079e-01 -9.53675926e-01
 -4.56611961e-01  3.54526281e-01  4.63266701e-01 -5.30437648e-01
 -1.03022230e+00 -3.40921998e-01 -5.23761846e-02 -7.81471372e-01
  2.62486815e-01  7.16710269e-01  7.34596848e-01 -2.12683693e-01
 -4.57510740e-01 -4.32767980e-02  3.16089898e-01 -1.16401523e-01
  5.92858315e-01  1.48262635e-01  3.38477828e-02 -1.37522542e+00
  7.73270786e-01  1.98193595e-01 -5.36385953e-01  4.29188490e-01
 -1.83913962e-03 -8.38257372e-02  6.91656768e-01 -5.78797162e-01
 -5.57972729e-01 -6.25413895e-01  2.17217594e-01 -3.47231627e-02
 -7.43196666e-01  7.40113497e-01 -3.39685008e-02  3.67815256e-01
  3.41745853e-01  2.98262626e-01  6.59816563e-01 -1.74336597e-01
  7.20302105e-01 -8.69240522e-01  6.15814984e-01  1.73909947e-01
  2.28038833e-01 -2.82926917e-01 -1.48695529e-01 -6.33867979e-01
 -5.12971342e-01 -1.13887295e-01 -2.66498059e-01  1.01915337e-01
  1.81324273e-01 -5.51109374e-01 -4.88103896e-01 -3.23757589e-01
 -1.08743680e+00 -5.59257567e-01 -6.57529458e-02 -5.85732937e-01
 -2.73301363e-01 -7.41385281e-01 -1.23327959e+00 -6.25608146e-01
 -3.15899372e-01 -5.54938614e-01  5.71900129e-01  3.45732898e-01
 -4.68290031e-01 -3.32641870e-01  2.63866723e-01 -1.82216793e-01
  4.14224207e-01 -3.59600127e-01  9.01348293e-01 -1.56952828e-01
 -9.80774835e-02 -6.39570773e-01  3.31267476e-01  1.53538212e-01
 -3.60055715e-01  1.49313688e-01 -3.10498625e-01  4.83638197e-01
 -3.81670296e-02 -8.92491460e-01  4.48594280e-02  3.24892581e-01
  5.19058108e-01  6.88152537e-02 -3.13255310e-01 -2.64631659e-01
  1.32007325e+00 -4.17055368e-01  1.59147874e-01  1.43650189e-01
  7.07994521e-01  6.98071003e-01  1.65480182e-01  1.38776705e-01
  6.15630865e-01  2.54360139e-01  9.21558887e-02  3.17160606e-01
  2.17859060e-01 -3.40061337e-01  8.91856194e-01  4.74716514e-01
  4.04282779e-01 -1.08907908e-01 -1.07077539e+00  4.04712468e-01
 -1.68131077e+00 -8.03527832e-01  7.06982076e-01  4.10764486e-01
  4.80584174e-01 -4.02169824e-01 -5.00081003e-01 -4.84675884e-01
  4.13055748e-01  6.20038211e-02 -4.81396705e-01 -3.68178695e-01
  1.01431526e-01  1.59200937e-01  1.25628829e-01  5.27831852e-01
 -5.00657082e-01  8.59049499e-01  1.43757391e+01  5.78931928e-01
  3.40846062e-01  4.06358987e-01 -7.41350725e-02  1.83066398e-01
  3.51530969e-01 -3.26345414e-01 -9.94064569e-01 -1.00857127e+00
  1.37737501e+00  4.91905361e-02  5.34042180e-01  3.82039458e-01
  5.36745846e-01 -9.49919969e-02 -7.97253728e-01  3.14096272e-01
  6.35857880e-01 -9.96623993e-01  4.10097361e-01 -1.63323611e-01
 -1.23407885e-01  7.39426196e-01  3.55419457e-01  1.39969945e+00
  6.65374219e-01 -4.37395722e-01  6.21228635e-01  2.54342263e-03
  5.97472250e-01  1.07457237e-02  7.27811337e-01  8.30070376e-01
 -9.46076632e-01 -8.40599775e-01 -6.04636967e-01 -9.43190694e-01
  1.44378990e-01 -5.62107563e-01 -4.68155980e-01 -2.24188685e-01
 -2.33009025e-01  7.52854645e-01  7.38245249e-02  5.60619771e-01
 -6.67300522e-01  6.21632324e-04 -8.16058442e-02 -2.67206520e-01
 -2.55605608e-01  5.42176902e-01  4.02252108e-01 -4.65952456e-01
 -2.14592610e-02  4.85973865e-01  2.10324138e-01  7.19893456e-01
 -4.27610338e-01 -4.24190611e-01 -7.97847986e-01 -2.96670765e-01
 -2.75484055e-01  5.23118734e-01  6.36884928e-01  4.38296556e-01
 -5.40614188e-01 -1.10527009e-01  5.73020041e-01  2.74365604e-01
 -4.30190682e-01 -9.28090662e-02 -1.66367181e-02 -6.10286534e-01
  9.09648314e-02  4.42778558e-01  1.31572425e-01 -7.24791408e-01
 -5.21038055e-01 -3.99176538e-01  6.31161094e-01 -9.29174483e-01
 -7.44120717e-01  6.65579200e-01  1.66593641e-01 -6.77697599e-01
 -1.55074243e-03 -1.01058376e+00 -3.73204559e-01 -1.62686244e-01
 -1.28054261e+00 -8.40785742e-01  3.01470578e-01 -1.96698278e-01
  8.57784376e-02  4.36126262e-01  1.26695371e+00 -4.07916009e-01
 -8.10514510e-01 -4.58896786e-01 -5.25897257e-02  2.92071521e-01
 -2.39130810e-01 -7.54636467e-01  2.48758629e-01  3.14277828e-01
 -4.08666581e-01  2.76176602e-01  1.26640186e-01  8.54368042e-03
 -1.17462540e+00 -6.23228431e-01  5.63692510e-01 -9.75119054e-01
 -5.37055075e-01 -8.39295387e-01 -8.49398494e-01  6.13655508e-01
  1.89993024e-01 -3.26007605e-01  1.03228591e-01 -2.32366681e-01
 -5.68395019e-01 -3.42422783e-01 -1.48920429e+00  3.56049210e-01
  2.67818391e-01 -7.50789523e-01 -1.18105018e+00  2.37309888e-01
  6.37509167e-01 -1.08820236e+00 -4.53056663e-01 -9.65532139e-02
 -2.03795470e-02  2.71287739e-01  1.19749486e+00 -3.69996667e-01
  7.64285743e-01  5.70874453e-01 -2.95514110e-02 -2.91326195e-01
  1.25991210e-01 -4.25831616e-01  2.87420489e-03  2.82835335e-01
  8.50798786e-01 -6.81531668e-01 -8.42817277e-02  1.70660532e+00
  1.65370300e-01 -1.34246517e-02 -7.05065548e-01 -4.24111009e-01
  3.85024637e-01 -6.86600566e-01  9.91604403e-02 -6.61571622e-01
  6.48721993e-01  2.05329269e-01  9.56555784e-01  1.21754003e+00
 -2.65084296e-01 -4.99144524e-01  4.68841374e-01 -6.43867329e-02
 -2.48887658e-01 -4.24009234e-01 -2.77714491e-01 -1.17235625e+00
  2.19535589e-01 -8.65045309e-01  8.54324698e-01 -1.47307312e+00
 -5.84674597e-01  7.61338294e-01  1.12877367e-02  6.04571700e-01
  7.27112055e-01 -6.75094724e-01 -6.24384105e-01 -7.43758857e-01
 -9.63983297e-01  6.94301188e-01  4.81638908e-01 -1.13424540e+00
 -1.29028395e-01 -3.12697664e-02 -1.83038220e-01  5.78476787e-01
  4.57614481e-01 -2.52145886e-01 -7.73680747e-01 -1.32610130e+00
  2.20360443e-01  2.91313261e-01 -1.98782429e-01 -9.24089313e-01
  9.61290538e-01  1.72248408e-01 -4.64037120e-01  5.43420129e-02
  5.48893869e-01 -1.07651448e+00 -8.58889222e-01  2.21410826e-01
 -8.82243454e-01 -3.17487508e-01  6.89905345e-01 -2.99545854e-01
 -5.45286953e-01  2.06465334e-01  2.01686397e-02 -1.62409365e+00
 -9.63523865e-01  7.16015995e-02 -1.10199821e+00  4.33374010e-02
 -1.10410959e-01  2.19652206e-01 -1.21174347e+00 -3.85471940e-01
  1.77660555e-01  1.00551462e+00 -3.56319100e-01  6.52063131e-01
  8.08171809e-01 -5.27534723e-01  1.68028161e-01 -7.13451728e-02
  2.71395177e-01  5.54466069e-01  5.77496409e-01  1.27914220e-01
 -3.86102676e-01  5.38222671e-01  5.15164852e-01  6.77436471e-01
 -8.75435650e-01  1.00714743e-01  1.00248730e+00 -3.35102946e-01
 -3.09746593e-01  8.94335687e-01 -3.87295872e-01 -1.34178877e+00
  6.86396360e-01 -1.76347423e+00 -9.97799933e-01 -8.11913371e-01
  9.36714053e-01 -1.83695540e-01 -3.68239254e-01  1.36076152e-01
 -4.02734548e-01  4.79996532e-01 -6.01844452e-02 -6.21834517e-01
  8.03203404e-01 -1.73191100e-01 -6.18811905e-01  7.69193113e-01
  2.48341382e-01 -6.88313007e-01 -2.15762302e-01 -3.66498023e-01
 -1.79697737e-01  2.46430218e-01  6.66058511e-02 -6.40177071e-01
 -1.91421106e-01  5.20589709e-01 -8.24234858e-02  5.61072156e-02
 -2.62613874e-02  2.38276705e-01 -1.54015478e-02  1.41367221e+00
  3.88610601e-01 -4.19544071e-01 -4.70907509e-01  1.47623610e+00
  1.65386307e+00 -1.07218039e+00  2.65556633e-01 -5.91250718e-01
 -7.81572938e-01  1.22651219e+00  7.13663816e-01 -4.00730781e-02
  5.25214791e-01 -1.79429486e-01 -2.16284662e-01 -7.28703886e-02
 -1.01341081e+00 -2.46367037e-01  2.46107399e-01  1.16247737e+00
  5.07848144e-01  6.84583560e-02  1.36283398e-01  1.23534369e+00
  2.15937287e-01  3.94237965e-01  9.23522532e-01  6.76521420e-01
 -4.50311571e-01 -6.59695566e-02  1.33243039e-01  3.42327625e-01
 -3.11813802e-01 -2.52667516e-01 -4.23403174e-01  1.01459885e+00
  1.68752044e-01  9.32895184e-01  4.87101316e-01  2.99996465e-01
  9.73147511e-01  4.21947658e-01  5.51264703e-01 -1.39768910e+00
 -1.72350675e-01 -3.53201151e-01 -1.96525559e-01 -2.94342369e-01
 -5.21736480e-02 -7.76192665e-01 -1.28458285e+00  2.67145783e-01
  5.19246221e-01 -1.10433020e-01 -1.43878624e-01  1.24084973e+00
  2.89872140e-01  3.69960546e-01 -8.23621750e-01 -4.45752442e-02
 -6.97824061e-01 -9.92062151e-01  3.44023369e-02 -8.55644822e-01
 -4.75320429e-01 -1.50003314e-01 -3.17342281e-02 -5.56732476e-01]"
